exam,knowledge
一张长48厘米、宽36厘米的长方形纸板裁成若干个同样大小的正方形，且纸板无剩余，正方形边长最大是（　　）厘米．A．12B．8C．6D．4,978
为了了解全校学生的视力情况，小颖、小丽和小霞三名同学分别设计了一个方案：小颖：检测出全班同学的视力，以此推测出全校学生的视力情况．小丽：在校医务室发现了10年前全校各班的视力检查表，以此推测出全校学生的视力情况．小霞：在全校每个年级中，抽取学号为5的倍数的10名学生，记录他们的视力情况，从而推测出全校学生的视力情况．这三个方案哪一个比较好？为什么？,979
已知一个四位数是9的倍数，且千位、百位、十位上的数字分别是5，6，求这个四位数的个位数字．,979
不大于30的正整数中，是6的倍数的有　6，12，18，24，30　．,979
如果数a能被数b整除，a就叫做b的　倍数　，b就叫做a的　因数　．,979;976
已知6027位数是91的倍数，求三位数的最小值与最大值的和．,979
用短除法求出24与56的最大公因数与最小公倍数．,980;977
直接写出下列各组数的最大公因数和最小公倍数．（1）3和8；（2）6和8；（3）22和88；（4）1和,980;977
用短除法求36和48的最大公因数和最小公倍数．,980;977
用短除法求90与84的最大公因数和最小公倍数．,980;977
若A＝2×3×5，B＝2×3×7，则A与B的最大公因数是　6　，最小公倍数是　210　．,980;977
若甲数为2×2×3，乙数为2×3×5，则甲数和乙数的最小公倍数是　60　．,980
有一种长方形地砖，长24厘米，宽16厘米．如果用这种地砖铺设一个正方形图案，至少需要（　　）A．10块B．8块C．6块D．5块,981
一个汽车站内有两路公共汽车，甲路汽车每隔m分钟发一次车，乙路汽车每隔n分钟发一次车（m、n均为正整数），这两路汽车同时发车后，紧接的下次又同时发车的时间（分钟）是m和n的（　　）A．公因数B．最大公因数C．公倍数D．最小公倍数,981
联欢晚会的背景图上每6秒出现一次星星图案，每8秒出现一次花朵图案，在同时看到这两种图案后，至少要经过（　　）秒可以再次同时看到．A．14B．24C．48D．96,981
有两列公交车，宝山6路每30分钟发一次车，宝山8路每25分钟发一次车．请问：一位公交指挥员从早晨6点30分同时发车后，直到下午4点，这两班车在哪些时刻同时发车？,981
某中学暑期开展弄堂游戏，来参加的人数不论5人、6人、7人排成一行都恰好排成整行数而无剩余，问来参加暑期弄堂游戏至少有多少人？,981
已知某车站每4分钟A路车发车一次，每6分钟B路车发车一次，早晨6：00，A、B两路车同时第一次发车，那么到8：00为止（包含8：00），A路车与B路车同时发车的次数有多少？,981
下列分数中哪些是最简分数，把不是最简分数的分数化成最简分数．，，，，，，，，，．,986;988
在分数中，最简分数的个数为（　　）A．1个B．2个C．3个D．4个,986
把以下分数化成最简分数：，，，，，，，，．,986
下列分数中不是最简分数的是（　　）A．B．C．D．,986
写出分母是8的最简真分数：　，，，　．,987;986
用最简分数表示：135秒＝　　分钟．,986
用最简分数表示：6分米＝　　米；25分钟＝　　小时．,986
下列分数中不是最简分数的是（　　）A．B．C．D．,986
将下列假分数化为带分数，带分数化为假分数．，3，，5，,987
已知m是比10小的正整数，如果是假分数，但不能化成带分数，那么满足条件的m有（　　）A．0个B．1个C．2个D．3个,987
若是假分数，则a的值不可能是（　　）A．5B．6C．7D．8,987
已知一个数是正的真分数．若这个数为，将它的分子、分母都加上1得到的数是变大还是变小？若这个数为，进行上述操作得到的新数又怎样变化？若这个数为，，结果还是这样吗？由此我们可以猜想出什么？用你自己的语言将以上的规律描述出来．,987
将以下的带分数化为假分数：（1）3；（2）,987
如果最简分数是假分数，那么正整数x的所有可能取值为　2或3　．,986;987
为方便销售，售货员把直径都为7cm的啤酒瓶捆成如图的形状，如果每组分别捆5圈（接头处不计），每组至少需要绳子（　　）cm．（π取14）A．98B．9C．9D．325,1032;1027
半径是2米的圆形花坛的面积是（　　）A．12米B．56米C．1米D．56平方米,1032;1028
一个圆形人工湖，周长200米，沿着湖边每隔4米栽一棵树，一共能栽（　　）棵．A．50B．51C．49D．52,1032;1027
如图，把一个圆沿半径剪开，平均分成8等分，拼成一个近似的长方形，此时长方形的周长比圆的周长大8厘米，则这个圆的周长是　8π　厘米（结果保留π）．,1032;1027
已知一条长16πcm的铁丝被剪成两段，每段均弯成圆形，如果两个圆的面积和等于40πcm2，那么这两个圆的半径分别为　2cm，6cm　．,1032;1028
一个圆形茶几面的直径是1m，它的面积是（　　）m2（结果保留π）．A．2πB．C．D．3π,1032;1028
一个圆柱侧面展开后是一个正方形，这个圆柱的底面半径与高的比是（　　）A．1：πB．1：2πC．π：1D．2π：1,1034
一个圆柱的侧面展开图是一个长为21cm，宽为6cm的长方形，则圆柱的底面半径为　5或1　cm（π取3）．,1034
附加题：在黑板上写着2000个数：1，2，3，…，2000，每次允许擦去两个数a、b（a≥b）并写上a﹣b、、这三个数（即写两遍），如此进行8000次后得到了10000个数，问：这10000个数能否都小于500？,513
若x，则（）：（）＝（　　）A．B．7：6C．x2：1D．x,513
现有一列数a1，a2，a3，…，a2008，a2009，a2010，其中a2＝﹣1，a31＝﹣7，a2010＝9，且满足任意相邻三个数的和为相等的常数，则a1+a2+a3+…+a98+a99+a100的值为（　　）A．0B．40C．32D．26,513
若a、b为整数，且x2﹣x﹣1是ax17+bx16+1的因式，则a的值为　987　．,514
若，那么k等于（　　）A．B．C．D．不能确定,514
设x3+3x2﹣2xy﹣kx﹣4y分解为一次与二次因式之积．则k＝　﹣2　．,514
如果（x+3）（x+a）﹣2可以因式分解为（x+m）（x+n）（其中m，n均为整数），则a的值是　2或4　．,514
某超市在新年期间，推出了A，B，C，D四款新春贺礼．并随机调查了某天四款贺礼的销售情况，并将购买每款贺礼的人数作为衡量标准，并将调查结果绘制成图1和图2两个不完整的统计图．请根据图中提供的信息，解答下列问题：（1）此次调查中，共调查了　200　名顾客，图2中m＝　40　；（2）将图1的条形统计图补充完整；（3）根据调查结果，请你估计新年期间4000名顾客中有多少顾客购买B款新春贺礼．,1040;459;1039
哈市69中学积极开展“阳光体育”活动，共开设了跳绳、足球、篮球、跑步四种运动项目，为了解学生最喜爱哪一种项目，随机抽取了部分学生进行调查，并绘制了如下不完整的条形统计图和扇形统计图，?请根据图中信息解答下列问题：（1）求本次被调查的学生人数；（2）通过计算补全条形统计图；（3）该校共有1200名学生，请估计全校最喜爱篮球的人数比最喜爱足球的人数多多少人？,1040;459;1039
如图，这是某青年救援队40名队员年龄的条形统计图，不小心撕掉一块，则这40名队员年龄的中位数为　19　岁．,1040;473
数学老师布置10道选择题作为课堂练习，学习委员将全班同学的做题情况绘制成条形统计图，则做对的题数大于等于9道的学生有　26　人．,1040
今年5月份有关部门对计划去上海迪士尼乐园的部分市民的前往方式进行调查，图1和图2是收集数据后绘制的两幅不完整统计图，根据图中提供的信息，那么本次调查的对象中选择公交前往的人数是（　　）A．8000B．6000C．4000D．2000,1040;1039
如图，条形图描述了某车间工人日加工零件数的情况．这些工人日加工零件数的中位数是　6　．,1040;473
小丽调查了本班每位同学最喜欢的颜色，并绘制了不完整的扇形图1及条形图2（柱的高度从高到低排列）．则喜欢红颜色的人数是（　　）A．5B．14C．15D．16,1040;1039
空气质量分为六个级别：一级优、二级良、三级轻度污染、四级中度污染、五级重度污染、六级严重污染．级别越高，说明污染的情况越严重，对人体的健康危害也就越大．空气质量达到一级优或二级良的天气为达标天气．如图是C市从2014年到2019年的空气质量级别天数的统计图表．2014﹣2019年C市空气质量级别天数统计表：天数空气质量级别优良轻度污染中度污染重度污染严重污染2014302157328136201543193871915820165123758155020176521162169220181232023901020191261803816502014﹣2019年C市空气质量为“达标”和“优”的大数折线统计图：根据上面的统计图表回答下列问题：（1）C市从2014年到2019年空气质量为“优”的天数最多的是　2019　年；（2）C市从2014年到2019年空气质量为“重度污染”的天数的中位数为　7　天，平均数为　8　天；（3）C市从2015年到2019年，和前一年相比，空气质量为“优”的天数增加最多的是　2018　年，这一年空气质量为“优”的天数的年增长率约为　2%　（精确到1%）．（4）结合质量达标和质量为优的天数，你认为C市从2014年到2019年哪一年的空气质量好？请说明理由．,1041;471;473;19;459
为了解校门口某一时段的汽车流量，小明同学随机抽10天在同一时段统计通过该道口的汽车数量（单位：辆），将统计结果绘制成右边折线统计图．小明发现该时段当汽车数量超过200辆时，就堵车，由此估计一个月（30天）该时段堵车的天数约为（　　）A．9B．10C．12D．15,1041;459
下面是A、B两球从不同高度自由下落到地面后反弹高度的统计图，根据图中提供的信息，下列推断不正确的是（　　）A．起始高度从30cm到100cm，两个球的反弹高度都呈上升趋势B．起始高度为80cm时，A球反弹的高度比B球反弹的高度高约10cmC．比较两个球反弹高度的变化情况，B球弹性大D．从统计图看，两个球反弹高度都始终低于起始高度,1041
如图是小明和小华射击成绩的统计图，两人都射击了10次，下列说法错误的是（　　）A．小明成绩的方差比小华成绩的方差小B．小明和小华成绩的众数都是8环C．小明和小华成绩的中位数都是8环D．小明和小华的平均成绩相同,1041;471;473;474;476
习总书记说：“中国人的饭碗任何时候都要牢牢端在自己手上”．某小麦实验基地为了考察甲、乙两种小麦的长势，分别从中随机抽取10株麦苗的高度（数据均为整数，单位：cm），对这些数据进行整理、描述和分析如下：甲种小麦的苗高（cm）：见折线统计图；乙种小麦的苗高（cm）：11，16，18，14，12，19，6，8，10，16；甲、乙两种小麦的苗高数据统计表平均数中位数众数方差甲5a4乙13b8根据图表信息，完成下列问题：（1）在统计图中补上乙种小麦的苗高折线统计图；（2）填空：a＝　11　，b＝　13　；（3）若实验基地有甲种小麦2000株，请你估计甲种小麦苗高不低于12cm的株数；（4）请你从某个角度对甲、乙两种小麦的长势作对比分析，并说明理由．,1041;473;474;476;455;459
质量检测部门对甲、乙两家公司销售的某电子产品的使用寿命进行跟踪调查，均取10件，统计结果如下（单位：年）：（1）分别求出这两组数据的平均数．（2）如果你是甲公司的推销员，请你结合相关统计量及折线统计图，对本公司的产品进行推销．,1041;471
一块2×2的方格由4个1×1的方格构成，每个小方格被涂上红、绿两种颜色之一．如果要求绿色小方格的上方和右方不能与红色方格邻接．且上述四个小方格可以全部不涂绿色，也可全部涂上绿色．则可能的涂色方法共有　5　种．,499
在一个3×3的方格表中填有1，2，3，4，5，6，7，8，9九个数，每格只填一个数．现将每行中放有最大数的格子染成红色，放有最小数的格子染成绿色．设M是红格中的最小数，m是绿格中的最大数．则M﹣m可以取到　8　个不同的值．,499
将凸五边形ABCDE的5条边和5条对角线染色，且满足任意有公共顶点的两条线段不同色，求颜色数目的最小值．,499
下列结论：①2是4的算术平方根；②过一点作已知直线的平行线有且只有一条；③从一袋黄豆中取出m粒染成蓝色后放回袋中并混合均匀，接着抓出p粒黄豆，数出其中有n粒蓝色的黄豆，则估计这袋黄豆约有粒；④若2a+b＝4，﹣2≤b≤3，则z＝a﹣b的最大值是6；其中错误的是　①②④　（填写错误结论的序号）．,499;612;459
在1个8×8的棋盘上剪去左上角，右下角的两个小方格，能否用31个1×2的矩形将这个剪残了的棋盘覆盖住？,499
在一次游戏中，魔术师请一个人随意想一个三位数（a、b、c依次是这个数的百位、十位、个位数字），并请这个人算出5个数、、、与的和N，把N告诉魔术师，于是魔术师就可以说出这个人所想的数．现在设N＝3194，请你当魔术师，求出数．,501
“北”、“京”、“奥”、“运”分别代表一个数字，四位数“北京奥运”与它的各位数字的和为2008，则这个四位数为　1985或2003　．,501
一个两位数，它的个位数字与十位数字之和的3倍等于原数减2，则原数的十位数字是（　　）A．2B．3C．4D．5,501
一辆卡车在公路上匀速行驶，起初看到里程碑上的数字为AB，过了一小时里程碑上的数字为BA，又行驶了一小时里程碑上的数字为三位数A0B，则第三次看到里程碑上的数字是（　　）A．106B．601C．610D．160,501
n是一个两位数，它的十位数字与个位数字之和为a，当n分别乘以3，5，7，9后得到四个乘积，如果其每个乘积的个位数的数字之和仍为a，那么这样的两位数有（　　）个．A．3B．5C．7D．9,501
如果把一个六位数的个位数移到最前面的十万位上，把其他各位的数字依次向后移一位，得到一个新的六位数，如果新数是原数的5倍，那么原来的六位数是多少？,501;503
算式“飞船高飞×飞＝高飞吧飞船×船”中，相同的汉字代表相同的数字，不同的汉字代表不同的数字，那么“飞+船+高+飞”＝（　　）A．18B．21C．25D．26,501
对于1到9的四个整数a，b，c，n（四个数中n最大），我们规定符号（）n的意义是：（）n＝a?n2+b?n+c?n例如：（）7＝2×72+4×7+5×70＝131，（）6＝2×62+4×6+5×60＝（）b+1﹣（）b﹣1＝70，则（）b的值为（　　）A．45B．48C．153D．156,501;16;96
如图，长方形ABCD由若干个大小相同的小正方形构成．点E，F，G都落在小正方形的顶点上．（1）若小正方形的边长是1，求图中阴影部分的面积；（2）若梯形AFED的面积是10，求长方形ABCD的面积．,333;284;327
如图，在梯形ABCD中，AD∥BC，AB＝AC且AB⊥AC，BC＝BD，则∠DBC＝　30°　．,333;294;305;313
如图，小正方形的边长为1，求图中梯形ABCD的周长和面积．,333;307
如图，在梯形ABCD中，AD∥BC，∠B＝∠ACD，若AC＝6，BC＝9，试求AD的长．,333;423;278;288
如图，四边形ABCD是梯形，AD∥BC，∠DAB与∠ABC的角平分线交于点E，∠CDA与∠BCD的角平分线交于点F，则∠1与∠2的大小关系为（　　）A．∠1＞∠2B．∠1＝∠2C．∠1＜∠2D．无法确定,333
如图，四边形ABCD是一个梯形，点E是AD的中点，直线CE把梯形分成甲、乙两部分，它们的面积之比是10：求上底AB与下底CD的长度之比．?,333;284
定义：我们把三角形被一边中线分成的两个三角形叫做“朋友三角形”．性质：“朋友三角形”的面积相等．如图1，在△ABC中，CD是AB边上的中线．那么△ACD和△BCD是“朋友三角形”，并且S△ACD＝S△BCD．应用：如图2，在直角梯形ABCD中，∠ABC＝90°，AD∥BC，AB＝AD＝4，BC＝6，点E在BC上，点F在AD上，BE＝AF，AE与BF交于点O．（1）求证：△AOB和△AOF是“朋友三角形”；（2）连接OD，若△AOF和△DOF是“朋友三角形”，求四边形CDOE的面积．,334;294
已知直角梯形ABCD中，AD∥BC，∠BCD＝90°，BC＝CD＝2AD，E、F分别是BC、CD边的中点，连接BF、DE交于点P，连接CP并延长交AB于点Q，连接AF．则下列结论不正确的是（　　）A．CP平分∠BCDB．四边形ABED为平行四边形C．CQ将直角梯形分为面积相等的两部分D．△ABF为等腰三角形,334;294;774
如图，在四边形ABCD中，AD∥BC，∠BCD＝90°，AB＝BC+AD，∠DAC＝45°．E为CD上一点，且∠BAE＝45°．若CD＝4，则BC的长为（　　）A．B．C．1D．,334;294;307
如图，在梯形ABCD中，AD∥BC，∠B＝90°，AD＝24cm，BC＝26cm，动点P从点A出发沿AD方向向点D以1cm/s的速度运动，动点Q从点C开始沿着CB方向向点B以3cm/s的速度运动，点P、Q分别从点A和点C同时出发，当其中一点到达端点时，另一点随之停止运动．（1）经过　6　s，四边形PQCD是平行四边形．（2）经过　5　s，四边形PQBA是矩形．,334;321;327
如图，在直角梯形ABCD中，AD∥BC，∠B＝90°，AB＝3cm，AD＝14cm，BC＝10cm，动点P从D点出发，沿DA方向以2cm/秒的速度运动，运动时间为t秒．（1）当t为何值时，以PDCB为顶点的四边形是平行四边形？（2）当t为何值时，以P、C、D为顶点的三角形是直角三角形？,334;309;322
如图，在直角梯形ABCD中，AD∥BC，∠ABC＝90°，AB＝BC，E为AB边上一点，∠BCE＝15°，AE＝AD．连接DE、AC交于F，连接BF．则有下列4个结论：①△ACD≌△ACE；②△CDE为等边三角形；③EF：BE＝（）：2；④S△ECD：S△ECF＝EC：EF．其中正确的结论是（　　）A．①②B．①②④C．③④D．①②③④,334;294;303;305;307;313
如图，在△ABC中，BC＝8，BB…、B1，CC…、C7分别是AB、AC的8等分点，则B1C1+B2C2+…+B7C7的值是（　　）A．24B．28C．32D．40,337;314
在梯形ABCD中，AD∥BC，对角线AC⊥BD，且AC＝12，BD＝9，则该梯形的中位线长是（　　）A．30B．15C．5D．60,337
如图：E在线段CD上，EA、EB分别平分∠DAB和∠CBA，∠AEB＝90°，设AD＝x，BC＝y，且（x﹣3）2+|y﹣＝（1）求AD和BC的长；（2）你认为AD和BC还有什么关系？并验证你的结论；（3）你能求出AB的长度吗？若能，请写出推理过程；若不能，请说明理由．,337;8;17;277
如图，在梯形ABCD中，E、F分别为AB、CD边上的中点，AD＝3，BC＝则EF的长为　4　．,337
梯形的中位线长8cm，高10cm，则该梯形的面积为　80　cm,337
如图，在梯形ABCD中，E、F分别为AD、BC的中点，G、H分别为BD、AC的中点，且E、F、G、H四点在一条直线上，AB＝6，CD＝求：（1）EF、EG的长；（2）试说明GH与AB的位置关系；（3）你能计算GH的长吗？请写出你的算法并求出结果．,337;314
王老汉在商场购物时领到一张刮刮卡，刮开一看，是万分之一机会的大奖！刮刮卡上注明：只要购买指定品牌的西服一套，价格400～1000元不等，即可获赠组合音响一套．王老汉兴冲冲来到购物领奖处，眼前人山人海，都是手持刮刮卡前来领取大奖的人…面对这样一幕，你有什么想法吗？,483
某生活超市有一专柜预代理销售甲乙两家公司的一种可相互替代的日常生活用品．经过一段时间分别单独试销甲乙两家公司的商品，从销售数据中随机各抽取50天，统计每日的销售数量，得到如下的频数分布条形图．甲乙两家公司给该超市的日利润方案为：甲公司给超市每天基本费用为90元，另外每销售一件提成1元；乙公司给超市每天的基本费用为130元，每日销售数量不超过83件没有提成，超过83件的部分每件提成10元．（1）求乙公司给超市的日利润y（单位：元）与日销售数量n的函数关系；（2）若将频率视为概率，回答下列问题：①求甲公司产品销售数量不超过87件的概率；②如果仅从日均利润的角度考虑，请你利用所学过的统计学知识为超市作出抉择，选择哪家公司的产品进行销售？并说明理由．,483;484;462;1040
下列说法：①如果下周一降雨的概率是80%，那么下周一有80%的时间降雨；②如果彩票中奖的概率是1%，那么买100张彩票一定会中奖；③抛一枚质地均匀的正方体骰子，向上一面的点数为奇数的概率是5，如果大量重复抛这个骰子，那么平均每抛2次就有1次向上一面的点数为奇数；④小王做掷图钉实验，将一枚图钉掷了10次，其中8次钉尖朝上，则该图钉一次钉尖朝上的概率是其中正确的序号是　③　．,483;484
判断下列说法是否正确，并说明理由．（1）在n次随机试验中，事件A出现m次，则事件A发生的频率就是事件A的概率；（2）设一大批灯泡的次品率01，那么从中随机抽取1000只灯泡，一定有10只次品．,483;484
将下面事件的字母写在最能代表它的概率的点上．A：投掷一枚硬币时，得到一个正面；B：在一小时内，你步行可以走80千米；C：给你一个骰子中，你掷出一个3；D：明天太阳会升起来．,483
下列说法：①必然事件的概率为1；②数据3的平均数是2；③数据5，﹣0的极差是8；④如果某种游戏活动的中奖率为40%，那么参加这种活动10次必有4次中奖．其中正确的有　3　个．,483;470;475
一个不透明的袋中装有3个红球和2个白球，这些球除颜色外无其他差别．现随机从袋中摸出一个球，这个球是白球的概率是　　．,484
下列说法错误的是（　　）A．矩形是轴对称图形B．一个菱形的内角和为360°C．调查乘坐飞机的旅客是否携带了违禁物品，应采用全面调查的方式D．如果某彩票的中奖概率是1%，那么一次购买100张这种彩票一定会中奖,483;484;324;327;386;456
某家长应邀参加孩子就读中学举行的教学开放日活动，他打算在该天上午去1～6班随机听一节课．如表是当天上午的课表，如果每一个班级的每一节课被听的可能性是一样的，则他听数学课的概率是　　．节次1班2班3班4班5班6班第1节英语语文英语数学数学英语第2节生物历史数学美术英语地理第3节数学音乐道法英语形体历史第4节语文英语日语语文语文数学,484
下列说法合理的是（　　）A．某彩票的中奖机会是3%，那么如果买100张彩票一定会有3张中奖B．在一次课堂进行的实验中，甲、乙两组同学估计硬币落地后，正面朝上的频率分别为48和51C．抛掷一枚正六面体骰子，出现2的概率是的意思是：每6次就有1次掷得2D．任意画一个三角形，其内角和是360°是随机事件,483;484;288;481
为了了解我校七年级学生的计算能力，学校随机抽取了部分同学进行了数学计算题测试，王老师将成绩进行统计后分为“优秀”、“良好”、“一般”、“较差”、“很差”五个等级，并将收集的数据整理绘制成图2两幅统计图，请你根据统计图提供的信息解答下列问题：（1）本次调查中，一共调查了　80　名同学；（2）扇形统计图中表示“较差”的圆心角度数为　5°　，并补全条形统计图；（3）若从调查的人数中随机抽取一人，求抽到的人成绩为“优秀”或“良好”的概率．,484;1039;1040
某校开展校园“美德少年”评选活动，共有“助人为乐”，“自强自立”、“孝老爱亲”三种类别的美德少年，每位同学只能参评其中一类，评选后，把最终入选的校园“美德少年”分类统计，制作了如下统计表：类别人数频率助人为乐美德少年a25自强自立美德少年8b孝老爱亲美德少年35请根据以上信息，解答下列问题：（1）统计表中的a＝　5　，b＝　4　；（2）校园小记者决定从入选的“美德少年”中随机采访一位，求被采访到的是自强自立美德少年的概率．,484;461
如图，△ABC的顶点在正方形网格的格点上．（1）画△DEF，使它与△ABC关于直线m对称；（2）如果在网格内任意找一点，这个点在△ABC和△DEF外的概率是多少？,484;385
甲，乙两个小区各有300户居民，为了解两个小区3月份用户使用燃气量情况，小明和小丽分别从中随机抽取30户进行调查，并对数据进行整理、描述和分析．下面给出了部分信息．a．甲小区用气量频数分布直方图如下（数据分成5组：5≤x＜10，10≤x＜15，15≤x＜20，20≤x＜25，25≤x＜30）b．甲小区用气量的数据在15≤x＜20这一组的是：151516161616181818181819c．甲，乙两小区用气量的平均数、中位数、众数如下：小区平均数中位数众数甲2m18乙71915根据以上信息，回答下列问题：（1）写出表中m的值；（2）在甲小区抽取的用户中，记3月份用气量高于它们的平均用气量的户数为p在乙小区抽取的用户中，记3月份用气量高于它们的平均用气量的户数为p比较p1，p2的大小，并说明理由；（3）估计甲小区中用气量超过15立方米的户数．,484;455;459;462;471;473;474
在一个口袋中只装有4个白球和6个红球，它们除颜色外完全相同．（1）“从口袋中随机摸出一个球是红球”发生的概率是　　；（2）现从口袋中取走若干个红球，并放入相同数量的白球，充分摇匀后，要使从口袋中随机摸出一个球是白球的概率是，求取走了多少个红球？,484
在一个不透明的袋中装有若干个黄球和4个绿球，每个球除颜色外完全相同．摇匀后从中摸出一个球，记下颜色后再放回袋中．不断重复这一过程，共摸球100次．其中有40次摸到绿球，估计袋中黄球的个数是　6　个．,489
50名学生在《生日相同的概率》一节课的学习中进行了如下模拟试验：每人随机写出一个生日（某月某日），然后看这50个生日中有没有2人相同．现在有如下说法：①在一次试验中，若有2人生日相同，则50个人中有2人生日相同的概率是1；②在一次试验中，若没有2人生日相同，则50个人中有2人生日相同的概率是0；③在30次试验中，若有2人生日相同的有25次，则50个人中有2人生日相同的频率是；④在大量试验中得出结论，50个人中有2人生日相同的概率较大．其中正确的说法有（　　）A．1个B．2个C．3个D．4个,489
在一次数学课上，第一小组做投掷一枚均匀硬币的实验，若实验次数为50次，那么一定出现的情况是（　　）A．25次正面朝上，25次背面朝下B．背面朝上次数大于正面朝上次数C．正面朝上次数大于背面朝上次数D．不确定,489
一只不透明袋子中装有1个白球和若干个红球，这些球除颜色外都相同，某课外学习小组做摸球试验：将球搅匀后从中任意摸出1个球，记下颜色后放回、搅匀，不断重复这个过程，获得数据如下：摸球的次数200300400100016002000摸到白球的频数7293130334532667摸到白球的频率3335该学习小组发现，摸到白球的频率在一个常数附近摆动，这个常数是　33　（精确到01）．,489;19
小杰想用6个球设计一个摸球游戏，下面是他的4个方案．不成功的是（　　）A．摸到黄球的概率为，红球为B．摸到黄、红、白球的概率都为C．摸到黄球的概率为，红球的概率为，白球为D．摸到黄球的概率为，摸到红球、白球的概率都是,489
法国巴黎是欧洲一个美丽的城市，某研究员为了估计巴黎这一座美丽而古老的古城中的鸽子的数量，设计了多种多样的方法，你能设计一个方案吗？,489
把红、黄、蓝、白四种颜色的球各10个放到一个袋子里．至少取　5　个球，可以保证取到两个颜色相同的球．,492
如果将正整数M放在正整数m左侧，所得到的新数可被7整除，那么称M为m的“魔术数”（例如，把86放在415的左侧，得到的数86415能被7整除，所以称86为415的魔术数）．求正整数n的最小值，使得存在互不相同的正整数a1，a2，…，an，满足对任意一个正整数m，在a1，a2，…，an中都至少有一个为m的魔术数．,492
一个袋中装有红黄白球各3个，为确保一次从中取出的球3种颜色都有，则最少要取出（　　）个球．A．8B．7C．6D．5,492
对于任意给定的n个自然数，其中一定存在若干个数，它们的和是n的倍数．,492
某校初一（1）班的同学要从10名候选人中投票选举班干部．如果每个同学必须投票且只能投票选举两候选人，若要保证必有两个及以上的同学投相同的两名候选人的票，那么这个班的同学至少应有（　　）A．10人B．11人C．45人D．46人,492
在面积为5cm2的矩形内，放置9个面积都是1cm2的矩形，证明：无论如何放置，总有两个矩形的重叠部分面积不小于．,492
设ABCD为圆内接四边形，对角线AC平分BD于E．求证：AB2+BC2+CD2+DA2＝2AC,567;294
已知：AB、CD交于E点，连接AD、BC，（1）若AD+BC，2BC﹣AD，则AD＝　3　，BC＝　1　．（2）若∠B与∠D互为余角，∠A与∠C互为补角，则∠AEC的度数为　135°　．（3）在（1）（2）的条件下，若CD，求AB的长．,567;131;145;288;319;321
阅读材料：余弦定理是描述三角形中三边长度与一个角余弦值关系的数学定理，运用它可以解决一类已知三角形两边及夹角求第三边或者已知三边求角的问题．余弦定理是这样描述的：在△ABC中，∠A、∠B、∠C所对的边分别为a、b、c，则三角形中任意一边的平方等于另外两边的平方和减去这两边及这两边的夹角的余弦值的乘积的2倍．用公式可描述为：a2＝b2+c2﹣2bccosAb2＝a2+c2﹣2accosBc2＝a2+b2﹣2abcosC现已知在△ABC中，AB＝3，AC＝4，∠A＝60°，则BC＝　　．,567
已知在△ABC中，有一个角为60°，，周长为20，则三边长分别为　5，7，8　．,567
（1）如图，在锐角三角形ABC中，BC＝12，，求此三角形外接圆半径．（2）若BC＝a、CA＝b、AB＝c，sinA、sinB、sinC分别表示三个锐角的正弦值，三角形的外接圆的半径为R，反思（1）的解题过程，请你猜想并写出一个结论．（不需证明）,567
下列正确叙述的个数是（　　）①每个命题都有逆命题②真命题的逆命题是真命题③假命题的逆命题是真命题④每个定理都有逆定理⑤每个定理一定有逆命题⑥命题“若a＝b，那么a3＝b3”的逆命题是假命题．A．1B．2C．3D．4,568
命题：“如果a＝b，那么3a＝3b”的逆命题是　如果3a＝3b，那么a＝b　，该逆命题是　真　（填“真”或“假”）命题．,568
下列命题：①同旁内角互补，两直线平行；②若|a|＝|b|，则a＝b；③直角都相等；④相等的角是对顶角．它们的逆命题是真命题的个数是（　　）A．4个B．3个C．2个D．1个,568
命题“若a＝b，则﹣a＝﹣b”的逆命题是　若﹣a＝﹣b，则a＝b　．,568
如图，已知四边形ABCD是菱形，从①AB＝AD，②AC＝BD，③∠ABC＝∠ADC中选择一个作为条件后，使四边形ABCD成为正方形，则应该选择的是　②　．（仅填序号）,331;294;324
如图，四边形ABCD的对角线AC、BD相交于O，下列判断正确的是（　　）A．若AC⊥BD，则四边形ABCD是菱形B．若AC＝BD，则四边形ABCD是矩形C．若AC⊥BD，AC＝BD，则四边形ABCD是正方形D．若AO＝OC，BO＝OD，则四边形ABCD是平行四边形,331;774;325;328
下列命题是真命题的是（　　）A．三角形的内心到三边的距离相等B．明天昆明城区晴天是必然事件C．是无理数D．有一个角是90°，且有一组邻边相等的四边形是正方形,331;361;481;35;296
如图，菱形ABCD中，对角线AC，BD相交于点O，不添加任何辅助线，要使四边形ABCD是正方形，则需要添加一个条件是　∠ABC＝90°　．（填一个即可）,331;324
已知：如图，在四边形ABCD中，AB⊥AC，DC⊥AC，∠B＝∠D，点E，F分别是BC，AD的中点．（1）求证：△ABC≌△CDA；（2）求证：四边形AECF是菱形；（3）给三角形ABC添加一个条件　AB＝AC　，使得四边形AECF是正方形，并证明你的结论．,331;294;306;326
如图，以△ABC的三边为边在BC上方分别作等边△ACD、等边△ABE、等边△BCF，且点A在△BCF内部，给出以下结论：①四边形ADFE是平行四边形；②当∠BAC＝150°时，四边形ADFE是矩形；③当AB＝AC时，四边形ADFE是菱形；④当AB＝AC，且∠BAC＝150°时，四边形ADFE是正方形．以上结论正确的有（　　）A．1个B．2个C．3个D．4个,331;301;774;326;329
